Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2006,12,30,6,1353,1308,1447,1418,OO,6622,N976SW,114,130,97,29,45,DEN,PSP,776,5,12,0,,0,29,0,0,0,0
2006,6,26,1,1415,1418,1742,1757,CO,1630,N27722,147,159,123,-15,-3,IAH,PBI,956,6,18,0,,0,0,0,0,0,0
2006,8,4,5,1431,1413,1910,1859,AA,1538,N5TUAA,159,166,129,11,18,LAS,DFW,1055,10,20,0,,0,0,0,0,0,0
2006,12,23,6,1747,1736,1845,1841,US,138,N814AW,58,65,45,4,11,SNA,LAS,226,5,8,0,,0,0,0,0,0,0
2006,2,11,6,1125,1100,1345,1332,EV,4393,N936EV,80,92,68,13,25,ATW,CVG,411,6,6,0,,0,0,0,0,0,0
2006,3,18,6,1435,1435,1724,1725,B6,143,N623JB,169,170,141,-1,0,JFK,PBI,1028,5,23,0,,0,0,0,0,0,0
2006,4,23,7,831,815,1015,1014,AA,1573,N551AA,164,179,149,1,16,RDU,DFW,1062,7,8,0,,0,0,0,0,0,0
2006,8,14,1,734,735,839,835,WN,1673,N663SW,65,60,57,4,-1,MDW,STL,251,2,6,0,,0,0,0,0,0,0
2006,6,17,6,1505,1435,1633,1612,EV,4382,N713EV,148,157,136,21,30,MCI,SLC,919,2,10,0,,0,0,21,0,0,0
2006,12,20,3,737,730,1320,1305,AA,610,N290AA,223,215,202,15,7,LAS,ORD,1515,10,11,0,,0,7,0,8,0,0
2006,3,2,4,735,735,825,825,WN,2529,N676SW,50,50,40,0,0,OKC,DAL,181,5,5,0,,0,0,0,0,0,0
2006,9,1,5,1605,1520,1850,1800,B6,77,N633JB,165,160,128,50,45,JFK,MCO,944,8,29,0,,0,4,0,5,0,41
2006,6,2,5,1457,1434,1635,1600,YV,7174,N17217,98,86,54,35,23,CLT,IAD,321,4,40,0,,0,0,0,0,0,35
2006,1,5,4,37,40,508,518,DL,1590,N960DL,151,158,133,-10,-3,DEN,ATL,1199,5,13,0,,0,0,0,0,0,0
2006,12,31,7,1559,1500,1723,1635,WN,399,N379SW,84,95,71,48,59,LAS,OAK,407,5,8,0,,0,5,0,0,0,43
2006,4,24,1,2226,2230,2313,2330,MQ,3061,N390AE,47,60,28,-17,-4,LAX,SAN,109,3,16,0,,0,0,0,0,0,0
2006,8,25,5,1054,1050,1140,1133,OH,4978,N716CA,46,43,25,7,4,CVG,SDF,83,4,17,0,,0,0,0,0,0,0
2006,8,7,1,904,900,1216,1210,F9,401,N929FR,132,130,110,6,4,LAX,DEN,862,4,18,0,,0,0,0,0,0,0
2006,5,23,2,1241,1236,1422,1417,AA,1009,N577AA,221,221,206,5,5,DFW,OAK,1456,2,13,0,,0,0,0,0,0,0
2006,6,21,3,1910,1858,2318,2325,CO,1776,N16217,188,207,171,-7,12,IAH,PHL,1324,5,12,0,,0,0,0,0,0,0
2006,2,17,5,1010,935,1249,1213,US,544,N309AW,99,98,86,36,35,RNO,PHX,601,4,9,0,,0,31,0,1,0,4
2006,2,27,1,1130,1125,1331,1320,NW,305,N595NW,241,235,213,11,5,MSP,LAX,1536,8,20,0,,0,0,0,0,0,0
2006,5,10,3,1903,1900,2355,2345,F9,491,N902FR,172,165,150,10,3,DEN,CAK,1224,6,16,0,,0,0,0,0,0,0
2006,3,31,5,1546,1545,1710,1719,US,112,N425US,84,94,72,-9,1,PIT,BOS,496,4,8,0,,0,0,0,0,0,0
2006,5,8,1,1530,1535,1813,1820,AA,1902,N289AA,103,105,76,-7,-5,COS,DFW,592,16,11,0,,0,0,0,0,0,0
2006,2,9,4,1528,1530,1622,1640,DL,1958,N913DE,54,70,41,-18,-2,DCA,LGA,214,3,10,0,,0,0,0,0,0,0
2006,8,1,2,1242,1245,1512,1530,NW,1156,N330NB,150,165,131,-18,-3,IAH,MSP,1034,7,12,0,,0,0,0,0,0,0
2006,7,23,7,1512,1518,1630,1639,MQ,3388,N634AE,138,141,117,-9,-6,TYS,DFW,772,13,8,0,,0,0,0,0,0,0
2006,12,4,1,850,851,844,845,DL,926,N978DL,54,54,30,-1,-1,ATL,BHM,134,3,21,0,,0,0,0,0,0,0
2006,9,28,4,1733,1735,2015,1842,UA,469,N670UA,222,127,98,93,-2,BWI,ORD,622,12,112,0,,0,0,0,93,0,0
2006,7,26,3,1429,1430,1703,1702,CO,1770,N69311,154,152,130,1,-1,MCO,CLE,895,4,20,0,,0,0,0,0,0,0
2006,12,29,5,1740,1730,1855,1847,OO,6241,N292UX,75,77,54,8,10,SFO,BFL,238,5,16,0,,0,0,0,0,0,0
2006,6,7,3,1633,1615,1820,1808,AA,1219,N591AA,107,113,77,12,18,STL,DFW,551,17,13,0,,0,0,0,0,0,0
2006,1,17,2,1055,1055,1348,1350,WN,1305,N436,173,175,160,-2,0,ISP,TPA,1034,3,10,0,,0,0,0,0,0,0
2006,5,1,1,703,700,855,855,DL,991,N674DL,112,115,86,0,3,FLL,ATL,581,9,17,0,,0,0,0,0,0,0
2006,4,8,6,1754,1800,2127,2101,UA,233,N834UA,393,361,318,26,-6,IAD,SFO,2419,6,69,0,,0,0,0,26,0,0
2006,2,11,6,1937,1854,2131,2115,AA,873,N5CRAA,234,261,209,16,43,ORD,LAX,1745,9,16,0,,0,0,0,15,0,1
2006,8,23,3,1601,1550,1721,1715,WN,2705,N363,80,85,65,6,11,LAS,SJC,386,3,12,0,,0,0,0,0,0,0
2006,3,25,6,1044,1048,1238,1227,AA,1429,N449AA,114,99,73,11,-4,MSY,DFW,448,31,10,0,,0,0,0,0,0,0
2006,6,28,3,2033,2031,2204,2157,DL,1530,N905DL,91,86,62,7,2,ATL,TPA,406,6,23,0,,0,0,0,0,0,0
2006,9,8,5,2005,2005,2123,2126,OH,5180,N374CA,78,81,56,-3,0,CVG,RDU,390,3,19,0,,0,0,0,0,0,0
2006,12,20,3,830,820,940,919,EV,4105,N741EV,130,119,84,21,10,SLC,OAK,588,7,39,0,,0,10,0,11,0,0
2006,10,12,4,1526,1515,2012,2020,AA,2456,N558AA,166,185,147,-8,11,LAX,DFW,1235,9,10,0,,0,0,0,0,0,0
2006,10,28,6,1752,1725,2003,2005,WN,1866,N667SW,131,160,117,-2,27,MCO,PVD,1073,5,9,0,,0,0,0,0,0,0
2006,10,7,6,657,700,820,820,AQ,481,N740AL,83,80,70,0,-3,SMF,SNA,404,3,10,0,,0,0,0,0,0,0
2006,4,24,1,1550,1555,1822,1850,UA,620,N805UA,92,115,80,-28,-5,ORD,DCA,612,2,10,0,,0,0,0,0,0,0
2006,12,21,4,1433,1435,1625,1620,FL,239,N927AT,112,105,88,5,-2,PBI,ATL,545,13,11,0,,0,0,0,0,0,0
2006,10,9,1,1710,1645,1812,1753,YV,2978,N27314,62,68,47,19,25,LAX,LAS,236,5,10,0,,0,19,0,0,0,0
2006,4,6,4,1410,1400,1455,1450,WN,2705,N314SW,45,50,36,5,10,HOU,SAT,192,3,6,0,,0,0,0,0,0,0
2006,12,26,2,1357,1324,1528,1510,FL,640,N959AT,91,106,76,18,33,MCO,PHF,662,4,11,0,,0,0,0,0,0,18
2006,6,25,7,1334,1335,1648,1632,UA,936,N778UA,134,117,111,16,-1,ORD,IAD,589,5,18,0,,0,0,0,16,0,0
2006,12,9,6,1202,1215,1700,1736,NW,1759,N334NB,178,201,163,-36,-13,PSP,MSP,1454,4,11,0,,0,0,0,0,0,0
2006,3,15,3,1106,1102,1256,1251,US,788,N175AW,170,169,155,5,4,PHX,PDX,1009,3,12,0,,0,0,0,0,0,0
2006,9,10,7,2155,2055,2324,2240,OH,5415,N468CA,89,105,75,44,60,BOS,BWI,370,4,10,0,,0,0,44,0,0,0
2006,6,22,4,1151,1155,1328,1324,CO,499,N75861,157,149,129,4,-4,IAH,DEN,861,6,22,0,,0,0,0,0,0,0
2006,10,17,2,2027,2005,2253,2240,WN,556,N462,146,155,123,13,22,TPA,PHL,920,16,7,0,,0,0,0,0,0,0
2006,7,5,3,NA,835,NA,1012,MQ,4871,0,NA,97,NA,NA,NA,LGA,PIT,335,0,0,1,B,0,0,0,0,0,0
2006,1,2,1,840,836,934,934,UA,1511,N484UA,114,118,101,0,4,DEN,LAS,629,3,10,0,,0,0,0,0,0,0
2006,8,3,4,1416,1415,1649,1652,NW,973,N3324L,153,157,135,-3,1,MSP,AUS,1042,8,10,0,,0,0,0,0,0,0
2006,5,18,4,1551,1550,1741,1750,AA,1809,N4YKAA,170,180,150,-9,1,BOS,STL,1046,4,16,0,,0,0,0,0,0,0
2006,1,16,1,1424,1420,1512,1509,OH,5513,N369CA,48,49,36,3,4,CMH,CVG,116,2,10,0,,0,0,0,0,0,0
2006,7,28,5,1414,1414,1511,1515,AA,1906,N434AA,57,61,42,-4,0,DFW,SAT,247,2,13,0,,0,0,0,0,0,0
2006,3,24,5,1055,1045,1229,1155,DL,1418,N963DL,154,130,115,34,10,ATL,MCI,692,6,33,0,,0,0,0,24,0,10
2006,4,11,2,1112,1103,1359,1347,XE,2552,N12967,167,164,143,12,9,MKE,IAH,984,12,12,0,,0,0,0,0,0,0
2006,6,21,3,1350,1326,1652,1628,MQ,3967,N647AE,122,122,87,24,24,ORD,IAD,589,20,15,0,,0,9,0,0,0,15
2006,12,23,6,1315,1315,1521,1540,WN,1252,N751,126,145,114,-19,0,PIT,MCO,834,6,6,0,,0,0,0,0,0,0
2006,11,8,3,1057,1100,1244,1249,DL,543,N618DL,107,109,85,-5,-3,FLL,ATL,581,8,14,0,,0,0,0,0,0,0
2006,2,14,2,1355,1404,1536,1544,AS,54,N745AS,101,100,88,-8,-9,SCC,ANC,626,7,6,0,,0,0,0,0,0,0
2006,9,6,3,1245,1245,1329,1330,WN,661,N412,44,45,30,-1,0,RSW,MCO,133,4,10,0,,0,0,0,0,0,0
2006,11,22,3,1442,1442,1626,1559,OH,5244,N518CA,104,77,63,27,0,RIC,JFK,288,20,21,0,,0,0,0,27,0,0
2006,3,1,3,702,708,746,756,AA,1413,N5TYAA,164,168,145,-10,-6,DFW,LAS,1055,6,13,0,,0,0,0,0,0,0
2006,5,8,1,1439,1440,1621,1619,DL,773,N3734B,102,99,75,2,-1,CVG,ATL,373,7,20,0,,0,0,0,0,0,0
2006,8,29,2,654,700,836,845,AA,1133,N595AA,222,225,205,-9,-6,ORD,LAS,1515,6,11,0,,0,0,0,0,0,0
2006,10,24,2,1530,1513,1650,1625,EV,4154,N705EV,140,132,112,25,17,ATL,OKC,761,3,25,0,,0,0,0,8,17,0
2006,6,9,5,1539,1459,1640,1613,YV,6263,N908FJ,61,74,48,27,40,PHX,SAN,304,3,10,0,,0,27,0,0,0,0
2006,2,18,6,1455,1423,1630,1601,MQ,4723,N832AE,95,98,82,29,32,JFK,RDU,426,3,10,0,,0,0,29,0,0,0
2006,9,13,3,1420,1430,1532,1548,XE,3199,N16511,72,78,50,-16,-10,DCA,CLE,310,11,11,0,,0,0,0,0,0,0
2006,1,2,1,1617,1427,1919,1647,MQ,4380,N515AE,182,140,125,152,110,BTR,ORD,810,11,46,0,,0,0,41,42,0,69
2006,12,26,2,1317,1315,1607,1607,UA,950,N656UA,110,112,92,0,2,ORD,IAD,589,6,12,0,,0,0,0,0,0,0
2006,10,8,7,1747,1745,1837,1850,WN,1315,N349,170,185,157,-13,2,MCI,LAS,1140,4,9,0,,0,0,0,0,0,0
2006,3,28,2,1518,1515,1558,1552,HA,183,N475HA,40,37,24,6,3,HNL,LIH,102,5,11,0,,0,0,0,0,0,0
2006,7,13,4,1114,1110,1345,1405,WN,2318,N364,151,175,143,-20,4,PHX,PDX,1009,2,6,0,,0,0,0,0,0,0
2006,4,20,4,1343,1345,1445,1448,DL,403,N752AT,62,63,38,-3,-2,ATL,JAX,270,5,19,0,,0,0,0,0,0,0
2006,5,5,5,1124,1124,1515,1535,YV,7276,N504MJ,171,191,158,-20,0,AUS,IAD,1297,8,5,0,,0,0,0,0,0,0
2006,6,6,2,1400,1335,1558,1547,EV,4614,N978EV,118,132,91,11,25,AVP,ATL,714,24,3,0,,0,0,0,0,0,0
2006,5,23,2,645,645,746,749,AA,1606,N528AA,61,64,48,-3,0,SAT,DFW,247,5,8,0,,0,0,0,0,0,0
2006,8,11,5,825,813,1145,1144,UA,1220,N306UA,140,151,117,1,12,OAK,DEN,957,6,17,0,,0,0,0,0,0,0
2006,9,3,7,1830,1830,2016,2002,DL,376,N393DA,286,272,261,14,0,CVG,LAX,1900,13,12,0,,0,0,0,0,0,0
2006,10,24,2,1801,1805,1901,1900,AA,1358,N232AA,60,55,37,1,-4,DFW,OKC,175,5,18,0,,0,0,0,0,0,0
2006,11,16,4,659,700,911,918,UA,1144,N383UA,72,78,55,-7,-1,ORD,CLE,316,4,13,0,,0,0,0,0,0,0
2006,9,4,1,2129,2130,2306,2314,DL,1163,N3757D,97,104,73,-8,-1,ATL,DCA,547,3,21,0,,0,0,0,0,0,0
2006,12,19,2,645,600,822,748,UA,1481,N488UA,157,168,140,34,45,TPA,ORD,1012,10,7,0,,0,34,0,0,0,0
2006,10,25,3,1301,1235,1401,1345,WN,1492,N672SW,60,70,52,16,26,CLE,BWI,314,2,6,0,,0,0,0,0,0,16
2006,12,19,2,2115,2115,2234,2224,US,1712,N435US,79,69,56,10,0,DCA,BDL,313,5,18,0,,0,0,0,0,0,0
2006,8,3,4,1934,1931,2101,2058,OO,6437,N938SW,87,87,64,3,3,OAK,LAX,337,7,16,0,,0,0,0,0,0,0
2006,8,10,4,1800,1730,1835,1808,OO,6338,N982SW,35,38,23,27,30,SFO,SMF,86,4,8,0,,0,0,0,0,0,27
2006,5,9,2,610,610,715,700,OO,6750,N906SW,65,50,34,15,0,ATW,ORD,160,9,22,0,,0,15,0,0,0,0
2006,7,8,6,945,945,1031,1035,WN,305,N413,46,50,35,-4,0,HOU,SAT,192,2,9,0,,0,0,0,0,0,0
2006,7,21,5,1611,1614,1919,1924,OO,6551,N969SW,128,130,114,-5,-3,GEG,DEN,836,3,11,0,,0,0,0,0,0,0
2006,4,21,5,1500,1443,1636,1622,AA,1530,N581AA,96,99,75,14,17,DFW,HSV,603,5,16,0,,0,0,0,0,0,0
2006,10,27,5,1537,1540,1900,1855,AA,678,N484AA,143,135,117,5,-3,LAX,DEN,862,5,21,0,,0,0,0,0,0,0
2006,10,7,6,1911,1913,2016,2022,OO,6349,N745SK,65,69,50,-6,-2,BUR,SFO,326,5,10,0,,0,0,0,0,0,0
2006,5,13,6,1759,1800,2120,2136,UA,658,N923UA,141,156,100,-16,-1,ORD,EWR,719,11,30,0,,0,0,0,0,0,0
2006,3,19,7,1024,934,1204,1100,OO,3909,N441SW,100,86,62,64,50,SLC,MSO,436,4,34,0,,0,0,64,0,0,0
2006,4,14,5,1925,1916,2109,2109,AA,1221,N509AA,104,113,84,0,9,OMA,DFW,583,9,11,0,,0,0,0,0,0,0
2006,4,25,2,1935,1940,14,32,CO,796,N34282,159,172,144,-18,-5,LAS,IAH,1222,5,10,0,,0,0,0,0,0,0
2006,7,7,5,1555,1410,1650,1510,EV,4702,N860AS,55,60,33,100,105,ATL,TLH,223,4,18,0,,0,100,0,0,0,0
2006,3,26,7,1727,1731,1830,1838,AA,2296,N573AA,63,67,45,-8,-4,SAT,DFW,247,9,9,0,,0,0,0,0,0,0
2006,5,28,7,1652,1701,1836,1902,OH,4951,N969CA,104,121,89,-26,-9,ALB,CVG,623,3,12,0,,0,0,0,0,0,0
2006,1,31,2,851,900,945,1005,XE,2322,N17507,54,65,41,-20,-9,CLE,GRR,214,3,10,0,,0,0,0,0,0,0
2006,1,23,1,1415,1405,1940,1945,WN,281,N760,205,220,195,-5,10,SAN,BNA,1751,5,5,0,,0,0,0,0,0,0
2006,12,27,3,1359,1400,1545,1545,MQ,4460,N520DC,106,105,88,0,-1,MEM,ORD,491,7,11,0,,0,0,0,0,0,0
2006,8,29,2,1430,1430,1510,1505,YV,1037,N693BR,40,35,24,5,0,HNL,OGG,100,4,12,0,,0,0,0,0,0,0
2006,12,30,6,1217,1205,2001,1945,AA,1520,N7ACAA,284,280,251,16,12,LAX,MIA,2342,12,21,0,,0,12,0,4,0,0
2006,5,2,2,2056,2030,2219,2216,CO,309,N17328,83,106,64,3,26,GSO,EWR,446,6,13,0,,0,0,0,0,0,0
2006,11,12,7,2111,2040,2325,2310,AA,1071,N570AA,254,270,233,15,31,ORD,LAX,1745,6,15,0,,0,4,0,0,0,11
2006,10,31,2,2026,2030,2119,2130,AA,351,N526AA,173,180,156,-11,-4,DFW,LAS,1055,6,11,0,,0,0,0,0,0,0
2006,7,26,3,1134,1135,1640,1640,WN,146,N434,186,185,163,0,-1,LAS,HOU,1235,6,17,0,,0,0,0,0,0,0
2006,8,27,7,1331,1322,1447,1434,EV,4202,N975EV,76,72,35,13,9,ATL,GNV,300,17,24,0,,0,0,0,0,0,0
2006,5,3,3,1104,1100,1140,1129,AQ,110,N818AL,36,29,22,11,4,LIH,HNL,102,3,11,0,,0,0,0,0,0,0
2006,11,17,5,1125,1128,1655,1701,US,322,N677AW,210,213,183,-6,-3,LAS,ORD,1515,6,21,0,,0,0,0,0,0,0
2006,6,18,7,1323,1327,1602,1600,AA,1506,N223AA,159,153,134,2,-4,MCO,LGA,950,3,22,0,,0,0,0,0,0,0
2006,4,18,2,1422,1415,1607,1608,XE,2714,N13979,105,113,90,-1,7,PVD,CLE,540,4,11,0,,0,0,0,0,0,0
2006,5,15,1,932,900,1050,1029,OO,6696,N934SW,78,89,63,21,32,SLC,DEN,391,5,10,0,,0,21,0,0,0,0
2006,5,27,6,1612,1615,1839,1914,AA,759,N538AA,207,239,180,-35,-3,LGA,DFW,1389,7,20,0,,0,0,0,0,0,0
2006,12,15,5,605,605,713,655,EV,4668,N861AS,128,110,94,18,0,SLC,LAX,590,14,20,0,,0,0,0,18,0,0
2006,8,9,3,858,900,1631,1629,DL,1020,N139DL,273,269,235,2,-2,SAN,ATL,1891,11,27,0,,0,0,0,0,0,0
2006,2,19,7,646,642,843,827,NW,561,N346NB,177,165,159,16,4,DCA,MSP,931,6,12,0,,0,0,0,16,0,0
2006,5,27,6,1511,1510,1749,1754,NW,558,N304US,98,104,84,-5,1,MSP,CMH,627,3,11,0,,0,0,0,0,0,0
2006,10,29,7,2140,2145,538,610,DL,1510,N3740C,298,325,277,-32,-5,LAX,BDL,2527,8,13,0,,0,0,0,0,0,0
2006,9,24,7,757,805,1009,1030,UA,1183,N835UA,252,265,231,-21,-8,EWR,DEN,1605,6,15,0,,0,0,0,0,0,0
2006,5,15,1,2033,2032,2202,2204,UA,505,N853UA,149,152,125,-2,1,DEN,OAK,957,15,9,0,,0,0,0,0,0,0
2006,12,12,2,1005,1006,1127,1128,US,202,N819AW,82,82,44,-1,-1,PHX,ABQ,328,5,33,0,,0,0,0,0,0,0
2006,11,16,4,1330,1200,1454,1310,MQ,4514,N736DT,84,70,58,104,90,EWR,BOS,200,7,19,0,,0,0,0,14,0,90
2006,12,23,6,1535,1432,1536,1442,US,196,N822AW,61,70,47,54,63,PHX,SAN,304,2,12,0,,0,54,0,0,0,0
2006,5,3,3,1006,1010,1305,1320,WN,682,N444,119,130,101,-15,-4,HOU,JAX,816,5,13,0,,0,0,0,0,0,0
2006,3,15,3,1847,1839,2333,2328,AA,2468,N348AA,166,169,142,5,8,LAX,DFW,1235,6,18,0,,0,0,0,0,0,0
2006,1,4,3,700,700,824,810,FL,471,N990AT,84,70,53,14,0,ROC,BWI,277,4,27,0,,0,0,0,0,0,0
2006,9,1,5,1939,1935,2215,2210,MQ,3996,N629AE,96,95,69,5,4,ORD,CHA,501,4,23,0,,0,0,0,0,0,0
2006,2,11,6,828,835,947,937,XE,2543,N14920,79,62,46,10,-7,CRP,IAH,201,7,26,0,,0,0,0,0,0,0
2006,12,26,2,841,840,844,845,WN,1130,N408,63,65,53,-1,1,BOI,RNO,335,4,6,0,,0,0,0,0,0,0
2006,11,28,2,600,600,733,733,OH,5075,N969CA,93,93,74,0,0,IAD,CVG,388,4,15,0,,0,0,0,0,0,0
2006,3,14,2,933,930,1117,1126,OO,6208,N221SW,104,116,89,-9,3,SFO,RDM,462,4,11,0,,0,0,0,0,0,0
2006,3,31,5,1242,1215,1338,1309,OO,3790,N427SW,116,114,95,29,27,SLC,BFL,534,6,15,0,,0,29,0,0,0,0
2006,5,1,1,635,635,801,806,YV,6320,N37178,86,91,77,-5,0,BFL,PHX,425,7,2,0,,0,0,0,0,0,0
2006,5,11,4,1319,1322,1630,1626,OO,6570,N713SK,131,124,97,4,-3,DEN,SAT,794,7,27,0,,0,0,0,0,0,0
2006,5,26,5,1522,1515,1732,1724,UA,783,N589UA,250,249,234,8,7,ORD,PDX,1739,2,14,0,,0,0,0,0,0,0
2006,5,10,3,1320,1325,1559,1611,OO,3772,N410SW,99,106,87,-12,-5,EUG,SLC,619,5,7,0,,0,0,0,0,0,0
2006,2,6,1,1432,1430,1733,1734,AA,2285,N3DEAA,181,184,165,-1,2,LGA,MIA,1097,4,12,0,,0,0,0,0,0,0
2006,6,28,3,1149,1130,1922,1921,DL,969,N124DE,273,291,246,1,19,SEA,ATL,2182,7,20,0,,0,0,0,0,0,0
2006,8,18,5,1526,1520,1658,1655,WN,673,N315SW,152,155,138,3,6,MCO,SAT,1040,3,11,0,,0,0,0,0,0,0
2006,9,26,2,711,715,947,1000,AA,861,N638AA,156,165,143,-13,-4,MCO,SJU,1189,3,10,0,,0,0,0,0,0,0
2006,3,31,5,701,655,755,751,DL,1626,N986DL,114,116,94,4,6,ATL,ORD,606,9,11,0,,0,0,0,0,0,0
2006,8,28,1,1135,1055,1234,1215,WN,676,N605SW,59,80,43,19,40,PHL,PVD,238,4,12,0,,0,0,0,0,0,19
2006,11,25,6,1414,1415,1700,1700,NW,1673,N1332U,166,165,147,0,-1,MSP,AUS,1042,6,13,0,,0,0,0,0,0,0
2006,12,24,7,921,920,1041,1046,FL,695,N989AT,80,86,67,-5,1,ATL,SRQ,445,5,8,0,,0,0,0,0,0,0
2006,8,23,3,1912,1920,NA,2109,AA,1221,N4XUAA,NA,109,NA,NA,-8,OMA,DFW,583,0,10,0,,1,0,0,0,0,0
2006,6,22,4,1129,855,1309,1035,AA,863,N4WUAA,160,160,130,154,154,DTW,DFW,987,19,11,0,,0,154,0,0,0,0
2006,5,9,2,700,705,839,849,MQ,3410,N688AE,159,164,142,-10,-5,CAE,DFW,922,9,8,0,,0,0,0,0,0,0
2006,7,4,2,1156,1200,1258,1306,US,2173,N746UW,62,66,45,-8,-4,LGA,DCA,214,4,13,0,,0,0,0,0,0,0
2006,3,25,6,826,827,955,951,MQ,3690,N846AE,89,84,71,4,-1,BTR,DFW,383,10,8,0,,0,0,0,0,0,0
2006,11,25,6,1654,1701,1752,1814,NW,971,N8929E,58,73,41,-22,-7,CMH,DTW,155,4,13,0,,0,0,0,0,0,0
2006,6,21,3,649,654,822,834,UA,518,N826UA,93,100,79,-12,-5,SFO,PDX,550,2,12,0,,0,0,0,0,0,0
2006,12,12,2,1552,1600,1906,1847,AS,431,N613AS,194,167,171,19,-8,SNA,SEA,978,7,16,0,,0,0,0,19,0,0
2006,8,12,6,743,727,853,840,MQ,4501,N732DH,70,73,40,13,16,EWR,BOS,200,4,26,0,,0,0,0,0,0,0
2006,2,23,4,1815,1716,1830,1739,MQ,3936,N802AE,75,83,57,51,59,CVG,ORD,264,8,10,0,,0,0,0,51,0,0
2006,6,14,3,1719,1647,1821,1748,MQ,3657,N685AE,62,61,42,33,32,DFW,TUL,237,3,17,0,,0,27,0,1,0,5
2006,1,8,7,1645,1643,1716,1718,OO,6236,N290SW,31,35,20,-2,2,MRY,SFO,77,3,8,0,,0,0,0,0,0,0
2006,12,25,1,1739,1745,2056,2055,AA,1393,N5FNAA,197,190,172,1,-6,LGA,MIA,1097,7,18,0,,0,0,0,0,0,0
2006,12,22,5,2155,2100,127,6,UA,974,N835UA,152,126,118,81,55,ORD,EWR,719,9,25,0,,0,0,0,31,0,50
2006,10,6,5,818,817,845,844,OO,3787,N915EV,87,87,68,1,1,SLC,RNO,422,4,15,0,,0,0,0,0,0,0
2006,5,5,5,1947,1940,2214,2211,US,69,N434US,147,151,124,3,7,DCA,RSW,892,4,19,0,,0,0,0,0,0,0
2006,10,10,2,722,725,930,935,MQ,4081,N520DC,68,70,43,-5,-3,ORD,CVG,264,9,16,0,,0,0,0,0,0,0
2006,4,9,7,2049,2015,2252,2230,AA,2357,N423AA,123,135,104,22,34,ORD,DFW,802,5,14,0,,0,16,0,0,0,6
2006,1,9,1,1908,1904,2040,2042,AA,1168,N298AA,92,98,73,-2,4,DFW,HSV,603,7,12,0,,0,0,0,0,0,0
2006,6,24,6,1527,1530,22,2355,B6,82,N618JB,355,325,477,27,-3,OAK,JFK,2576,47,11,0,,0,0,0,27,0,0
2006,5,19,5,1615,1615,1715,1718,OH,5289,N816CA,60,63,44,-3,0,CAK,CVG,214,1,15,0,,0,0,0,0,0,0
2006,3,22,3,1152,1155,1248,1255,CO,779,N21723,56,60,37,-7,-3,IAH,SAT,191,2,17,0,,0,0,0,0,0,0
2006,6,8,4,1345,1350,1500,1515,WN,943,N734SW,75,85,61,-15,-5,LAS,SJC,386,4,10,0,,0,0,0,0,0,0
2006,12,2,6,1645,1630,1936,1925,WN,2879,N488,231,235,219,11,15,PHL,HOU,1335,2,10,0,,0,0,0,0,0,0
2006,10,27,5,1046,1050,1311,1309,US,1218,N725UW,145,139,130,2,-4,FLL,DCA,899,3,12,0,,0,0,0,0,0,0
2006,1,2,1,1510,1455,1847,1712,OH,5849,N368CA,217,137,188,95,15,JFK,CVG,589,7,22,0,,0,15,0,80,0,0
2006,12,18,1,707,715,811,822,NW,508,N356NB,64,67,41,-11,-8,OMA,MSP,282,11,12,0,,0,0,0,0,0,0
2006,3,9,4,1626,1610,2255,2243,US,16,N655AW,269,273,250,12,16,PHX,JFK,2153,6,13,0,,0,0,0,0,0,0
2006,8,25,5,1934,1940,2117,2128,DL,697,N946DL,103,108,72,-11,-6,PIT,ATL,526,17,14,0,,0,0,0,0,0,0
2006,7,30,7,1533,1515,1900,1840,WN,293,N662SW,147,145,134,20,18,SAT,TPA,972,4,9,0,,0,6,0,2,0,12
2006,4,29,6,1335,1338,1503,1514,MQ,4124,N672AE,88,96,61,-11,-3,ORD,MSP,334,4,23,0,,0,0,0,0,0,0
2006,12,1,5,1319,1324,1746,1733,NW,584,N591NW,207,189,169,13,-5,MSP,MCO,1310,8,30,0,,0,0,0,0,0,0
2006,3,21,2,1205,1205,1938,1935,WN,1812,N701GS,273,270,235,3,0,LAS,BWI,2106,3,35,0,,0,0,0,0,0,0
2006,1,8,7,1605,1605,1945,1955,EV,4207,N852AS,160,170,136,-10,0,SAT,MCO,1040,17,7,0,,0,0,0,0,0,0
2006,7,2,7,756,800,1055,1112,UA,7,N560UA,359,372,336,-17,-4,JFK,SFO,2586,12,11,0,,0,0,0,0,0,0
2006,1,31,2,1320,1320,1540,1540,WN,1708,N752,80,80,70,0,0,BUR,PHX,369,2,8,0,,0,0,0,0,0,0
2006,5,15,1,1105,1021,1210,1115,MQ,3554,N624AE,65,54,48,55,44,OKC,DFW,175,7,10,0,,0,0,0,11,0,44
2006,9,21,4,1255,1259,1457,1456,DL,1819,N929DL,62,57,38,1,-4,BHM,ATL,134,13,11,0,,0,0,0,0,0,0
2006,12,12,2,1501,1501,1503,1505,DL,1508,N924DL,62,64,42,-2,0,ATL,BNA,214,8,12,0,,0,0,0,0,0,0
